rule_id,active,priority,match_type,canonical_merchant,alias_keywords,negative_keywords,category_primary,category_detail,merchant_type,rule_strength,ambiguity_level,validator_action,min_model_confidence_accept,max_model_confidence_override,amount_min,amount_max,amount_action,payment_method_hint,payment_media_hint,source_hint,notes,version
TRANSPORT_MAYASARI_BAKTI_711,True,85,contains,Mayasari Bakti,Mayasari Bakti,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_MITSUBISHI_SERVICE_712,True,85,contains,Mitsubishi Service,Mitsubishi Service,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_MOTOR_WASH_713,True,85,contains,Motor Wash,Motor Wash|cuci motor,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_MRT_JAKARTA_714,True,85,contains,MRT Jakarta,mrt jakarta|mrtj|mrt,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRANSPORT_MYPERTAMINA_715,True,85,contains,MyPertamina,mypertamina,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRANSPORT_OJEK_PANGKALAN_716,True,85,contains,Ojek Pangkalan,Ojek Pangkalan|opang,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_PARKIR_717,True,85,contains,Parkir,Parkir|parking|secure parking|wilson parking,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_PARKIR_MALL_718,True,85,contains,Parkir Mall,parkir mall,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRANSPORT_PERTAMINA_720,True,85,contains,Pertamina,pertamina|spbu pertamina,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRANSPORT_PLANET_BAN_721,True,85,contains,Planet Ban,Planet Ban,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_ROSALIA_INDAH_722,True,85,contains,Rosalia Indah,rosalia indah|rosalia indah bus,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded travel seed.,v3
TRANSPORT_SHELL_723,True,85,contains,Shell,shell|spbu shell,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRANSPORT_SHOP_AND_DRIVE_724,True,85,contains,Shop and Drive,Shop and Drive|shop&drive,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_SILVER_BIRD_725,True,85,contains,Silver Bird,Silver Bird|silverbird,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_SINAR_JAYA_726,True,85,contains,Sinar Jaya,sinar jaya|sinarjaya bus|sinar jaya bus,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded travel seed.,v3
TRANSPORT_SPBU_BP_AKR_727,True,85,contains,SPBU BP AKR,spbu bp akr|bp akr|bp petrol,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,,v3
TRANSPORT_SPBU_PERTAMINA_728,True,85,contains,SPBU Pertamina,spbu pertamina|pertamina fuel,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,,v3
TRANSPORT_SPBU_SHELL_729,True,85,contains,SPBU Shell,spbu shell|shell indonesia|shell fuel,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,,v3
TRANSPORT_SPBU_VIVO_730,True,85,contains,SPBU Vivo,spbu vivo|vivo energy|vivo fuel,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,,v3
TRANSPORT_SUZUKI_SERVICE_731,True,85,contains,Suzuki Service,Suzuki Service,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_TAXIKU_733,True,85,contains,Taxiku,Taxiku,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_TAXI_732,True,85,contains,Taxi,Taxi|taksi,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_TEMAN_BUS_734,True,85,contains,Teman Bus,Teman Bus,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_TIJE_735,True,85,contains,Tije,Tije,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_TOTALENERGIES_737,True,85,contains,TotalEnergies,TotalEnergies|total spbu|spbu total,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_TOTAL_PARCO_736,True,85,contains,Total Parco,total parco,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRANSPORT_TRANSJAKARTA_741,True,85,contains,Transjakarta,transjakarta|tj|busway,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRANSPORT_TRANS_JOGJA_738,True,85,contains,Trans Jogja,Trans Jogja,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_TRANS_METRO_BANDUNG_739,True,85,contains,Trans Metro Bandung,Trans Metro Bandung,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_TRANS_SEMARANG_740,True,85,contains,Trans Semarang,Trans Semarang,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_VIVO_ENERGY_742,True,85,contains,Vivo Energy,Vivo Energy|vivo spbu|spbu vivo,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRANSPORT_VIVO_GAS_STATION_743,True,85,contains,Vivo Gas Station,vivo gas station,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRANSPORT_XTRANS_744,True,85,contains,XTrans,xtrans|x trans|x-trans,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded travel seed.,v3
TRANSPORT_YAMAHA_SERVICE_745,True,85,contains,Yamaha Service,Yamaha Service,,Needs,transport,Transport / Mobility / Fuel,strong,low,override_if_model_low_confidence,0.75,0.85,2250.0,111750.0,warning,,,,Expanded transport seed.,v3
TRAVEL_AGODA_747,True,85,contains,Agoda,agoda|agoda com|agoda indonesia,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_AIRASIA_748,True,85,contains,AirAsia,airasia|air asia,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRAVEL_AIRBNB_749,True,85,contains,Airbnb,airbnb,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRAVEL_AIRPORT_TAX_750,True,85,contains,Airport Tax,Airport Tax|pajak bandara,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_AIRPORT_TRAIN_751,True,85,contains,Airport Train,Airport Train|railink|kereta bandara,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_AIRY_ROOMS_752,True,85,contains,Airy Rooms,airy rooms|airyrooms,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,,v3
TRAVEL_AMARIS_HOTEL_753,True,85,contains,Amaris Hotel,Amaris Hotel|amaris,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_ASDP_FERRY_754,True,85,contains,ASDP Ferry,ASDP Ferry|asdp|ferry indonesia|kapal ferry,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_ASTON_HOTEL_755,True,85,contains,Aston Hotel,aston hotel|aston,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRAVEL_BARAYA_TRAVEL_756,True,85,contains,Baraya Travel,Baraya Travel,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_BATIK_AIR_757,True,85,contains,Batik Air,batik air|batikair,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_BLUEWATER_EXPRESS_758,True,85,contains,Bluewater Express,Bluewater Express,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_BOBOBOX_759,True,85,contains,Bobobox,bobobox|bobo box,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_BOBOCABIN_760,True,85,contains,Bobocabin,bobocabin|bobo cabin,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,,v3
TRAVEL_BOOKING_COM_761,True,85,contains,Booking.com,booking com|Booking.com,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRAVEL_CITILINK_762,True,85,contains,Citilink,citilink,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRAVEL_DWIDAYA_TOUR_763,True,85,contains,Dwidaya Tour,dwidaya tour|dwidaya|dwidaya tour travel,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,,v3
TRAVEL_EXPEDIA_764,True,85,contains,Expedia,Expedia,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_FAVEHOTEL_765,True,85,contains,Favehotel,Favehotel|fave hotel,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_GARUDA_INDONESIA_766,True,85,contains,Garuda Indonesia,garuda indonesia|garuda airlines,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRAVEL_HARRIS_HOTEL_767,True,85,contains,Harris Hotel,Harris Hotel|harris,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_HORISON_HOTEL_768,True,85,contains,Horison Hotel,Horison Hotel|horison,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_HOTELS_COM_769,True,85,contains,Hotels.com,Hotels.com|hotels com,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_IBIS_HOTEL_770,True,85,contains,Ibis Hotel,Ibis Hotel|ibis,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_JACKAL_HOLIDAYS_771,True,85,contains,Jackal Holidays,Jackal Holidays|jackal travel,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_LION_AIR_775,True,85,contains,Lion Air,lion air|lionair,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRAVEL_LORENA_BUS_776,True,85,contains,Lorena Bus,Lorena Bus,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_MALAYSIA_AIRLINES_777,True,85,contains,Malaysia Airlines,malaysia airlines|malaysiaairlines,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,,v3
TRAVEL_MERCURE_HOTEL_778,True,85,contains,Mercure Hotel,Mercure Hotel|mercure,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_NAM_AIR_779,True,85,contains,NAM Air,nam air,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,,v3
TRAVEL_NOVOTEL_780,True,85,contains,Novotel,Novotel,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_OYO_781,True,85,contains,OYO,oyo|oyo hotel,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRAVEL_PAHALA_KENCANA_782,True,85,contains,Pahala Kencana,Pahala Kencana,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_PANORAMA_JTB_783,True,85,contains,Panorama JTB,panorama jtb|panorama travel|jtb indonesia,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,,v3
TRAVEL_PASSPORT_784,True,85,contains,Passport,Passport|paspor,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_PEGIPEGI_785,True,85,contains,Pegipegi,pegipegi|pegi pegi|pegipegi com,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_PELITA_AIR_786,True,85,contains,Pelita Air,pelita air|pelita air service,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_PELNI_787,True,85,contains,Pelni,Pelni,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_POP_HOTEL_789,True,85,contains,POP Hotel,POP Hotel,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_PO_HARYANTO_788,True,85,contains,PO Haryanto,PO Haryanto,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_PULLMAN_HOTEL_790,True,85,contains,Pullman Hotel,Pullman Hotel|pullman,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_QATAR_AIRWAYS_791,True,85,contains,Qatar Airways,qatar airways,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,,v3
TRAVEL_REDDOORZ_792,True,85,contains,RedDoorz,reddoorz|red doorz,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRAVEL_SANTIKA_HOTEL_793,True,85,contains,Santika Hotel,santika hotel|santika,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRAVEL_SCOOT_794,True,85,contains,Scoot,scoot|scoot airlines,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,,v3
TRAVEL_SINGAPORE_AIRLINES_795,True,85,contains,Singapore Airlines,singapore airlines|singaporeair|sia,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,,v3
TRAVEL_SRIWIJAYA_AIR_796,True,85,contains,Sriwijaya Air,sriwijaya air|sriwijayaair,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_SUPER_AIR_JET_797,True,85,contains,Super Air Jet,super air jet|superairjet,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_SWISS_BELHOTEL_798,True,85,contains,Swiss-Belhotel,swiss belhotel|swissbelhotel|Swiss-Belhotel,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_TIKET_COM_799,True,85,contains,Tiket.com,tiket com|Tiket.com|tiket,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Seeded from uploaded dataset majority label,v3
TRAVEL_TOUR_PACKAGE_800,True,85,contains,Tour Package,Tour Package|paket wisata,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_TRANSNUSA_801,True,85,contains,TransNusa,transnusa|trans nusa,,Wants,travel,Travel / Hotel / Flight,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_TRAVEL_AGENT_802,True,85,contains,Travel Agent,Travel Agent|agen travel|tour travel,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_TRIP_COM_805,True,85,contains,Trip.com,Trip.com|trip com,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_VISA_CENTER_806,True,85,contains,Visa Center,Visa Center|biaya visa,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_WHIZ_HOTEL_807,True,85,contains,Whiz Hotel,Whiz Hotel,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
TRAVEL_WINGS_AIR_808,True,85,contains,Wings Air,Wings Air,,Wants,travel,Travel / Hotel / Flight / Intercity,strong,low,override_if_model_low_confidence,0.75,0.85,47125.0,3732750.0,warning,,,,Expanded travel seed.,v3
UTILITIES_AETRA_809,True,85,contains,Aetra,Aetra,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_AXIS_810,True,85,contains,AXIS,axis|axisnet|axis indonesia,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_BIZNET_811,True,85,contains,Biznet,biznet|biznet home,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Seeded from uploaded dataset majority label,v3
UTILITIES_BPJS_KESEHATAN_812,True,85,contains,BPJS Kesehatan,bpjs kesehatan,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Seeded from uploaded dataset majority label,v3
UTILITIES_BPJS_KETENAGAKERJAAN_813,True,85,contains,BPJS Ketenagakerjaan,BPJS Ketenagakerjaan,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_BY_U_814,True,85,contains,by.U,by u|byu|by u telkomsel,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,,v3
UTILITIES_CBN_FIBER_815,True,85,contains,CBN Fiber,CBN Fiber|cbn,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_CBN_INTERNET_816,True,85,contains,CBN Internet,cbn internet|cbn|cbn fiber,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,,v3
UTILITIES_FIRST_MEDIA_818,True,85,contains,First Media,first media|firstmedia,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Seeded from uploaded dataset majority label,v3
UTILITIES_GAS_LPG_819,True,85,contains,Gas LPG,Gas LPG|elpiji|gas 3kg|gas 12kg,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_ICLOUD_STORAGE_821,True,85,contains,iCloud Storage,icloud storage,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Seeded from uploaded dataset majority label,v3
UTILITIES_ICONNET_822,True,85,contains,Iconnet,Iconnet|icon net,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_INDOSAT_IM3_824,True,85,contains,Indosat IM3,Indosat IM3|indosat|im3|mentari,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_IPL_APARTEMEN_825,True,85,contains,IPL Apartemen,IPL Apartemen|service charge apartemen|maintenance apartemen,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_IURAN_RT_RW_826,True,85,contains,Iuran RT RW,Iuran RT RW|iuran rt|iuran rw|iuran lingkungan,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_K_VISION_827,True,85,contains,K Vision,K Vision|kvision,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_LIVE_ON_829,True,85,contains,Live.On,Live.On|live on,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_MEGAVISION_830,True,85,contains,Megavision,Megavision,,Needs,utilities,Utilities / Bills / Telco,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_MNC_PLAY_831,True,85,contains,MNC Play,mnc play|mnc vision networks|mnc vision play,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
UTILITIES_MNC_VISION_832,True,85,contains,MNC Vision,mnc vision|mnc vision tv,,Needs,utilities,Bills / Telecom / Utilities,strong,low,override_if_model_low_confidence,0.75,0.85,9515.0,597000.0,warning,,,,Expanded utilities and bill payment seed.,v3
